mating,treatment,total.l.c,fore.w.c,coef.activity,slope.activity.nbmales.c,coef.agg,nbmales.c,nbfemales.c,ham,id_exp,stream,date,timestep,total.l.c.z,fore.w.c.z,coef.activity.z,slope.activity.nbmales.c.z,coef.agg.z,nbmales.c.z,nbfemales.c.z
1,0,-0.553057466,-0.030547397,-0.025480776,0.006517255,0.011423579,-1.912573674,-0.173870334,NO,282,1,5/16/2011,87,-0.675440169,-0.473430874,-0.045430733,0.127638308,0.091680398,-0.940231534,-0.374202217
0,0,-0.553057466,-0.030547397,-0.025480776,0.006517255,0.011423579,-0.912573674,-0.173870334,NO,282,1,5/16/2011,85,-0.675440169,-0.473430874,-0.045430733,0.127638308,0.091680398,-0.44862614,-0.374202217
1,0,-0.553057466,-0.030547397,-0.025480776,0.006517255,0.011423579,1.087426326,-0.173870334,NO,282,1,5/09/2011,46,-0.675440169,-0.473430874,-0.045430733,0.127638308,0.091680398,0.534584647,-0.374202217
0,0,-0.553057466,-0.030547397,-0.025480776,0.006517255,0.011423579,-1.912573674,0.826129666,NO,282,1,5/16/2011,86,-0.675440169,-0.473430874,-0.045430733,0.127638308,0.091680398,-0.940231534,1.777989064
0,0,-0.553057466,-0.030547397,-0.025480776,0.006517255,0.011423579,-1.912573674,-0.173870334,NO,282,1,5/17/2011,96,-0.675440169,-0.473430874,-0.045430733,0.127638308,0.091680398,-0.940231534,-0.374202217
0,0,-0.553057466,-0.030547397,-0.025480776,0.006517255,0.011423579,1.087426326,-0.173870334,NO,282,1,5/13/2011,64,-0.675440169,-0.473430874,-0.045430733,0.127638308,0.091680398,0.534584647,-0.374202217
0,1,-0.553057466,-0.030547397,-0.025480776,0.006517255,0.011423579,-1.912573674,0.826129666,NO,282,1,5/14/2011,71,-0.675440169,-0.473430874,-0.045430733,0.127638308,0.091680398,-0.940231534,1.777989064
0,1,-0.553057466,-0.030547397,-0.025480776,0.006517255,0.011423579,-0.912573674,-0.173870334,NO,282,1,5/13/2011,67,-0.675440169,-0.473430874,-0.045430733,0.127638308,0.091680398,-0.44862614,-0.374202217
1,1,-0.553057466,-0.030547397,-0.025480776,0.006517255,0.011423579,-0.912573674,-0.173870334,NO,282,1,5/11/2011,53,-0.675440169,-0.473430874,-0.045430733,0.127638308,0.091680398,-0.44862614,-0.374202217
0,0,-0.553057466,-0.030547397,-0.025480776,0.006517255,0.011423579,-0.912573674,-0.173870334,NO,282,1,5/13/2011,66,-0.675440169,-0.473430874,-0.045430733,0.127638308,0.091680398,-0.44862614,-0.374202217
0,0,-0.625057466,0.034452603,-0.551616254,-0.012783653,0.08291929,0.087426326,-0.173870334,NO,283,1,5/14/2011,72,-0.763372609,0.533954697,-0.743677944,-0.314864608,0.440520122,0.042979254,-0.374202217
0,0,-0.625057466,0.034452603,-0.551616254,-0.012783653,0.08291929,-0.912573674,1.826129666,NO,283,1,5/11/2011,53,-0.763372609,0.533954697,-0.743677944,-0.314864608,0.440520122,-0.44862614,3.930180344
0,1,-0.625057466,0.034452603,-0.551616254,-0.012783653,0.08291929,-1.912573674,-0.173870334,NO,283,1,5/09/2011,48,-0.763372609,0.533954697,-0.743677944,-0.314864608,0.440520122,-0.940231534,-0.374202217
0,0,-0.625057466,0.034452603,-0.551616254,-0.012783653,0.08291929,-1.912573674,-0.173870334,NO,283,1,5/11/2011,54,-0.763372609,0.533954697,-0.743677944,-0.314864608,0.440520122,-0.940231534,-0.374202217
0,0,-0.625057466,0.034452603,-0.551616254,-0.012783653,0.08291929,0.087426326,0.826129666,NO,283,1,5/14/2011,70,-0.763372609,0.533954697,-0.743677944,-0.314864608,0.440520122,0.042979254,1.777989064
1,0,-0.625057466,0.034452603,-0.551616254,-0.012783653,0.08291929,1.087426326,-0.173870334,NO,283,1,5/09/2011,46,-0.763372609,0.533954697,-0.743677944,-0.314864608,0.440520122,0.534584647,-0.374202217
0,0,-0.625057466,0.034452603,-0.551616254,-0.012783653,0.08291929,-1.912573674,-0.173870334,NO,283,1,5/12/2011,61,-0.763372609,0.533954697,-0.743677944,-0.314864608,0.440520122,-0.940231534,-0.374202217
0,0,-0.625057466,0.034452603,-0.551616254,-0.012783653,0.08291929,-0.912573674,-0.173870334,NO,283,1,5/12/2011,57,-0.763372609,0.533954697,-0.743677944,-0.314864608,0.440520122,-0.44862614,-0.374202217
0,0,-0.625057466,0.034452603,-0.551616254,-0.012783653,0.08291929,-1.912573674,0.826129666,NO,283,1,5/09/2011,50,-0.763372609,0.533954697,-0.743677944,-0.314864608,0.440520122,-0.940231534,1.777989064
0,0,-0.625057466,0.034452603,-0.551616254,-0.012783653,0.08291929,-0.912573674,0.826129666,NO,283,1,5/14/2011,69,-0.763372609,0.533954697,-0.743677944,-0.314864608,0.440520122,-0.44862614,1.777989064
0,0,-0.625057466,0.034452603,-0.551616254,-0.012783653,0.08291929,-1.912573674,-0.173870334,NO,283,1,5/15/2011,75,-0.763372609,0.533954697,-0.743677944,-0.314864608,0.440520122,-0.940231534,-0.374202217
1,1,-0.625057466,0.034452603,-0.551616254,-0.012783653,0.08291929,-1.912573674,0.826129666,NO,283,1,5/12/2011,58,-0.763372609,0.533954697,-0.743677944,-0.314864608,0.440520122,-0.940231534,1.777989064
0,1,-0.625057466,0.034452603,-0.551616254,-0.012783653,0.08291929,-1.912573674,-0.173870334,NO,283,1,5/14/2011,73,-0.763372609,0.533954697,-0.743677944,-0.314864608,0.440520122,-0.940231534,-0.374202217
0,0,-0.625057466,0.034452603,-0.551616254,-0.012783653,0.08291929,-0.912573674,-0.173870334,NO,283,1,5/12/2011,60,-0.763372609,0.533954697,-0.743677944,-0.314864608,0.440520122,-0.44862614,-0.374202217
0,0,-0.625057466,0.034452603,-0.551616254,-0.012783653,0.08291929,-1.912573674,-0.173870334,NO,283,1,5/15/2011,76,-0.763372609,0.533954697,-0.743677944,-0.314864608,0.440520122,-0.940231534,-0.374202217
0,0,-0.625057466,0.034452603,-0.551616254,-0.012783653,0.08291929,-1.912573674,-0.173870334,NO,283,1,5/09/2011,49,-0.763372609,0.533954697,-0.743677944,-0.314864608,0.440520122,-0.940231534,-0.374202217
0,0,-0.625057466,0.034452603,-0.551616254,-0.012783653,0.08291929,-0.912573674,-0.173870334,NO,283,1,5/15/2011,77,-0.763372609,0.533954697,-0.743677944,-0.314864608,0.440520122,-0.44862614,-0.374202217
0,0,-0.625057466,0.034452603,-0.551616254,-0.012783653,0.08291929,-1.912573674,-0.173870334,NO,283,1,5/11/2011,55,-0.763372609,0.533954697,-0.743677944,-0.314864608,0.440520122,-0.940231534,-0.374202217
0,0,0.054942534,0.096452603,-0.052555743,0.041814674,-0.119913826,0.087426326,-0.173870334,NO,284,1,5/14/2011,73,0.067100432,1.49484555,-0.08136258,0.936885746,-0.549137116,0.042979254,-0.374202217
0,0,0.054942534,0.096452603,-0.052555743,0.041814674,-0.119913826,-1.912573674,0.826129666,NO,284,1,5/14/2011,71,0.067100432,1.49484555,-0.08136258,0.936885746,-0.549137116,-0.940231534,1.777989064
0,1,0.054942534,0.096452603,-0.052555743,0.041814674,-0.119913826,1.087426326,-0.173870334,NO,284,1,5/13/2011,64,0.067100432,1.49484555,-0.08136258,0.936885746,-0.549137116,0.534584647,-0.374202217
0,0,0.054942534,0.096452603,-0.052555743,0.041814674,-0.119913826,0.087426326,-0.173870334,NO,284,1,5/12/2011,61,0.067100432,1.49484555,-0.08136258,0.936885746,-0.549137116,0.042979254,-0.374202217
0,1,0.054942534,0.096452603,-0.052555743,0.041814674,-0.119913826,-1.912573674,-0.173870334,NO,284,1,5/09/2011,46,0.067100432,1.49484555,-0.08136258,0.936885746,-0.549137116,-0.940231534,-0.374202217
0,1,0.054942534,0.096452603,-0.052555743,0.041814674,-0.119913826,-1.912573674,-0.173870334,NO,284,1,5/11/2011,55,0.067100432,1.49484555,-0.08136258,0.936885746,-0.549137116,-0.940231534,-0.374202217
0,1,0.054942534,0.096452603,-0.052555743,0.041814674,-0.119913826,-0.912573674,-0.173870334,NO,284,1,5/13/2011,65,0.067100432,1.49484555,-0.08136258,0.936885746,-0.549137116,-0.44862614,-0.374202217
0,1,0.054942534,0.096452603,-0.052555743,0.041814674,-0.119913826,-0.912573674,-0.173870334,NO,284,1,5/11/2011,53,0.067100432,1.49484555,-0.08136258,0.936885746,-0.549137116,-0.44862614,-0.374202217
1,0,0.054942534,0.096452603,-0.052555743,0.041814674,-0.119913826,-1.912573674,-0.173870334,NO,284,1,5/15/2011,77,0.067100432,1.49484555,-0.08136258,0.936885746,-0.549137116,-0.940231534,-0.374202217
0,0,0.054942534,0.096452603,-0.052555743,0.041814674,-0.119913826,1.087426326,0.826129666,NO,284,1,5/09/2011,49,0.067100432,1.49484555,-0.08136258,0.936885746,-0.549137116,0.534584647,1.777989064
0,1,0.054942534,0.096452603,-0.052555743,0.041814674,-0.119913826,-0.912573674,-0.173870334,NO,284,1,5/12/2011,60,0.067100432,1.49484555,-0.08136258,0.936885746,-0.549137116,-0.44862614,-0.374202217
0,0,0.054942534,0.096452603,-0.052555743,0.041814674,-0.119913826,-1.912573674,-0.173870334,NO,284,1,5/14/2011,72,0.067100432,1.49484555,-0.08136258,0.936885746,-0.549137116,-0.940231534,-0.374202217
0,0,0.054942534,0.096452603,-0.052555743,0.041814674,-0.119913826,0.087426326,-0.173870334,NO,284,1,5/13/2011,67,0.067100432,1.49484555,-0.08136258,0.936885746,-0.549137116,0.042979254,-0.374202217
0,1,0.054942534,0.096452603,-0.052555743,0.041814674,-0.119913826,-0.912573674,-0.173870334,NO,284,1,5/13/2011,63,0.067100432,1.49484555,-0.08136258,0.936885746,-0.549137116,-0.44862614,-0.374202217
0,0,0.054942534,0.096452603,-0.052555743,0.041814674,-0.119913826,-1.912573674,-0.173870334,NO,284,1,5/09/2011,48,0.067100432,1.49484555,-0.08136258,0.936885746,-0.549137116,-0.940231534,-0.374202217
0,0,0.054942534,0.096452603,-0.052555743,0.041814674,-0.119913826,-0.912573674,-0.173870334,NO,284,1,5/13/2011,66,0.067100432,1.49484555,-0.08136258,0.936885746,-0.549137116,-0.44862614,-0.374202217
0,0,0.054942534,0.096452603,-0.052555743,0.041814674,-0.119913826,0.087426326,-0.173870334,NO,284,1,5/12/2011,57,0.067100432,1.49484555,-0.08136258,0.936885746,-0.549137116,0.042979254,-0.374202217
0,0,0.054942534,0.096452603,-0.052555743,0.041814674,-0.119913826,-1.912573674,-0.173870334,NO,284,1,5/15/2011,75,0.067100432,1.49484555,-0.08136258,0.936885746,-0.549137116,-0.940231534,-0.374202217
0,0,0.054942534,0.096452603,-0.052555743,0.041814674,-0.119913826,-0.912573674,-0.173870334,NO,284,1,5/09/2011,50,0.067100432,1.49484555,-0.08136258,0.936885746,-0.549137116,-0.44862614,-0.374202217
0,0,0.054942534,0.096452603,-0.052555743,0.041814674,-0.119913826,-1.912573674,0.826129666,NO,284,1,5/09/2011,47,0.067100432,1.49484555,-0.08136258,0.936885746,-0.549137116,-0.940231534,1.777989064
0,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,2.087426326,-0.173870334,YES,285,1,5/11/2011,54,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,1.026190041,-0.374202217
0,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,0.087426326,0.826129666,NO,285,1,5/14/2011,72,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,0.042979254,1.777989064
0,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,-1.912573674,-0.173870334,NO,285,1,5/17/2011,92,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,-0.940231534,-0.374202217
0,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,0.087426326,-0.173870334,NO,285,1,5/14/2011,73,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,0.042979254,-0.374202217
0,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,-1.912573674,-0.173870334,NO,285,1,5/17/2011,93,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,-0.940231534,-0.374202217
0,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,-1.912573674,-0.173870334,NO,285,1,5/09/2011,48,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,-0.940231534,-0.374202217
0,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,-0.912573674,-0.173870334,NO,285,1,5/17/2011,94,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,-0.44862614,-0.374202217
0,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,-1.912573674,-0.173870334,NO,285,1,5/16/2011,83,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,-0.940231534,-0.374202217
0,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,-0.912573674,-0.173870334,NO,285,1,5/09/2011,50,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,-0.44862614,-0.374202217
0,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,0.087426326,-0.173870334,NO,285,1,5/13/2011,67,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,0.042979254,-0.374202217
0,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,1.087426326,0.826129666,NO,285,1,5/09/2011,49,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,0.534584647,1.777989064
0,1,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,1.087426326,-0.173870334,NO,285,1,5/12/2011,57,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,0.534584647,-0.374202217
0,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,0.087426326,-0.173870334,NO,285,1,5/16/2011,82,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,0.042979254,-0.374202217
0,1,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,-0.912573674,-0.173870334,NO,285,1,5/11/2011,53,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,-0.44862614,-0.374202217
0,1,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,-0.912573674,0.826129666,NO,285,1,5/13/2011,65,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,-0.44862614,1.777989064
0,1,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,-1.912573674,-0.173870334,NO,285,1,5/09/2011,46,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,-0.940231534,-0.374202217
1,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,-1.912573674,-0.173870334,NO,285,1,5/17/2011,95,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,-0.940231534,-0.374202217
1,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,0.087426326,-0.173870334,NO,285,1,5/16/2011,84,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,0.042979254,-0.374202217
0,1,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,-0.912573674,-0.173870334,NO,285,1,5/13/2011,64,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,-0.44862614,-0.374202217
0,1,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,-0.912573674,-0.173870334,NO,285,1,5/13/2011,66,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,-0.44862614,-0.374202217
0,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,-1.912573674,-0.173870334,NO,285,1,5/15/2011,77,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,-0.940231534,-0.374202217
0,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,-1.912573674,-0.173870334,NO,285,1,5/15/2011,80,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,-0.940231534,-0.374202217
0,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,-1.912573674,-0.173870334,NO,285,1,5/15/2011,78,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,-0.940231534,-0.374202217
0,1,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,2.087426326,-0.173870334,YES,285,1,5/11/2011,55,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,1.026190041,-0.374202217
0,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,0.087426326,0.826129666,NO,285,1,5/13/2011,63,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,0.042979254,1.777989064
0,1,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,0.087426326,-0.173870334,NO,285,1,5/12/2011,61,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,0.042979254,-0.374202217
0,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,-1.912573674,0.826129666,NO,285,1,5/09/2011,47,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,-0.940231534,1.777989064
0,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,0.087426326,-0.173870334,NO,285,1,5/17/2011,97,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,0.042979254,-0.374202217
0,1,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,0.087426326,0.826129666,NO,285,1,5/14/2011,70,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,0.042979254,1.777989064
0,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,-1.912573674,-0.173870334,NO,285,1,5/15/2011,75,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,-0.940231534,-0.374202217
0,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,-0.912573674,-0.173870334,NO,285,1,5/14/2011,69,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,-0.44862614,-0.374202217
0,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,-1.912573674,-0.173870334,NO,285,1,5/15/2011,79,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,-0.940231534,-0.374202217
1,0,-0.761057466,-0.082547397,0.626450707,0.004710425,-0.006267012,-1.912573674,-0.173870334,NO,285,1,5/17/2011,90,-0.929467217,-1.279339332,0.819763422,0.086213962,0.005365001,-0.940231534,-0.374202217
0,0,0.798942534,0.083452603,-0.287198046,0.033687805,-0.082081423,-0.912573674,-0.173870334,NO,286,1,5/09/2011,49,0.975735641,1.293368436,-0.392762098,0.750564825,-0.364546394,-0.44862614,-0.374202217
0,0,0.798942534,0.083452603,-0.287198046,0.033687805,-0.082081423,-1.912573674,-0.173870334,NO,286,1,5/09/2011,48,0.975735641,1.293368436,-0.392762098,0.750564825,-0.364546394,-0.940231534,-0.374202217
0,1,0.798942534,0.083452603,-0.287198046,0.033687805,-0.082081423,0.087426326,-0.173870334,NO,286,1,5/09/2011,46,0.975735641,1.293368436,-0.392762098,0.750564825,-0.364546394,0.042979254,-0.374202217
0,0,0.798942534,0.083452603,-0.287198046,0.033687805,-0.082081423,-1.912573674,0.826129666,NO,286,1,5/09/2011,47,0.975735641,1.293368436,-0.392762098,0.750564825,-0.364546394,-0.940231534,1.777989064
1,0,0.798942534,0.083452603,-0.287198046,0.033687805,-0.082081423,-1.912573674,-0.173870334,NO,286,1,5/09/2011,50,0.975735641,1.293368436,-0.392762098,0.750564825,-0.364546394,-0.940231534,-0.374202217
0,0,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,0.087426326,-0.173870334,NO,287,1,5/17/2011,94,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,0.042979254,-0.374202217
0,0,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,-1.912573674,-0.173870334,NO,287,1,5/15/2011,75,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,-0.940231534,-0.374202217
0,0,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,0.087426326,-0.173870334,NO,287,1,5/14/2011,72,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,0.042979254,-0.374202217
1,0,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,1.087426326,-0.173870334,NO,287,1,5/16/2011,84,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,0.534584647,-0.374202217
0,0,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,-1.912573674,-0.173870334,NO,287,1,5/15/2011,80,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,-0.940231534,-0.374202217
0,0,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,2.087426326,-0.173870334,YES,287,1,5/11/2011,55,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,1.026190041,-0.374202217
0,0,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,-1.912573674,-0.173870334,NO,287,1,5/15/2011,76,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,-0.940231534,-0.374202217
0,1,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,1.087426326,-0.173870334,NO,287,1,5/09/2011,46,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,0.534584647,-0.374202217
0,0,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,-1.912573674,-0.173870334,NO,287,1,5/15/2011,79,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,-0.940231534,-0.374202217
0,0,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,-0.912573674,-0.173870334,NO,287,1,5/16/2011,82,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,-0.44862614,-0.374202217
0,0,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,-1.912573674,-0.173870334,NO,287,1,5/15/2011,77,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,-0.940231534,-0.374202217
1,1,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,0.087426326,-0.173870334,NO,287,1,5/12/2011,60,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,0.042979254,-0.374202217
1,1,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,-1.912573674,-0.173870334,NO,287,1,5/09/2011,48,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,-0.940231534,-0.374202217
0,0,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,-1.912573674,-0.173870334,NO,287,1,5/17/2011,97,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,-0.940231534,-0.374202217
0,0,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,-1.912573674,-0.173870334,NO,287,1,5/17/2011,90,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,-0.940231534,-0.374202217
1,1,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,-0.912573674,-0.173870334,NO,287,1,5/11/2011,53,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,-0.44862614,-0.374202217
0,0,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,-1.912573674,-0.173870334,NO,287,1,5/14/2011,73,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,-0.940231534,-0.374202217
0,0,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,-1.912573674,-0.173870334,NO,287,1,5/15/2011,78,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,-0.940231534,-0.374202217
1,0,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,0.087426326,0.826129666,NO,287,1,5/14/2011,70,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,0.042979254,1.777989064
1,0,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,-1.912573674,-0.173870334,NO,287,1,5/17/2011,91,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,-0.940231534,-0.374202217
1,0,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,-0.912573674,-0.173870334,NO,287,1,5/17/2011,95,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,-0.44862614,-0.374202217
0,0,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,-0.912573674,-0.173870334,NO,287,1,5/09/2011,47,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,-0.44862614,-0.374202217
0,1,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,-0.912573674,-0.173870334,NO,287,1,5/16/2011,83,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,-0.44862614,-0.374202217
0,0,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,-0.912573674,-0.173870334,NO,287,1,5/17/2011,93,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,-0.44862614,-0.374202217
0,0,-1.018057466,0.009452603,0.023499777,0.01165877,0.204681252,1.087426326,-0.173870334,NO,287,1,5/12/2011,57,-1.243337175,0.146498708,0.019572553,0.245515425,1.034617425,0.534584647,-0.374202217
0,0,1.172942534,0.023452603,0.988407625,-0.007815602,0.00810574,-1.912573674,-0.173870334,NO,288,1,5/17/2011,95,1.432495813,0.363474062,1.300125266,-0.200964419,0.075492099,-0.940231534,-0.374202217
0,0,1.172942534,0.023452603,0.988407625,-0.007815602,0.00810574,-1.912573674,-0.173870334,NO,288,1,5/15/2011,75,1.432495813,0.363474062,1.300125266,-0.200964419,0.075492099,-0.940231534,-0.374202217
0,0,1.172942534,0.023452603,0.988407625,-0.007815602,0.00810574,-1.912573674,-0.173870334,NO,288,1,5/17/2011,92,1.432495813,0.363474062,1.300125266,-0.200964419,0.075492099,-0.940231534,-0.374202217
0,1,1.172942534,0.023452603,0.988407625,-0.007815602,0.00810574,0.087426326,1.826129666,NO,288,1,5/13/2011,67,1.432495813,0.363474062,1.300125266,-0.200964419,0.075492099,0.042979254,3.930180344
0,1,1.172942534,0.023452603,0.988407625,-0.007815602,0.00810574,-0.912573674,-0.173870334,NO,288,1,5/16/2011,86,1.432495813,0.363474062,1.300125266,-0.200964419,0.075492099,-0.44862614,-0.374202217
0,0,1.172942534,0.023452603,0.988407625,-0.007815602,0.00810574,-1.912573674,-0.173870334,NO,288,1,5/14/2011,73,1.432495813,0.363474062,1.300125266,-0.200964419,0.075492099,-0.940231534,-0.374202217
0,1,1.172942534,0.023452603,0.988407625,-0.007815602,0.00810574,-1.912573674,-0.173870334,NO,288,1,5/14/2011,72,1.432495813,0.363474062,1.300125266,-0.200964419,0.075492099,-0.940231534,-0.374202217
1,0,1.172942534,0.023452603,0.988407625,-0.007815602,0.00810574,0.087426326,-0.173870334,NO,288,1,5/16/2011,87,1.432495813,0.363474062,1.300125266,-0.200964419,0.075492099,0.042979254,-0.374202217
1,0,1.172942534,0.023452603,0.988407625,-0.007815602,0.00810574,-1.912573674,-0.173870334,NO,288,1,5/17/2011,93,1.432495813,0.363474062,1.300125266,-0.200964419,0.075492099,-0.940231534,-0.374202217
0,1,1.172942534,0.023452603,0.988407625,-0.007815602,0.00810574,-0.912573674,-0.173870334,NO,288,1,5/14/2011,71,1.432495813,0.363474062,1.300125266,-0.200964419,0.075492099,-0.44862614,-0.374202217
0,0,1.172942534,0.023452603,0.988407625,-0.007815602,0.00810574,-1.912573674,-0.173870334,NO,288,1,5/17/2011,96,1.432495813,0.363474062,1.300125266,-0.200964419,0.075492099,-0.940231534,-0.374202217
1,0,1.172942534,0.023452603,0.988407625,-0.007815602,0.00810574,0.087426326,-0.173870334,NO,288,1,5/13/2011,65,1.432495813,0.363474062,1.300125266,-0.200964419,0.075492099,0.042979254,-0.374202217
0,0,1.172942534,0.023452603,0.988407625,-0.007815602,0.00810574,-1.912573674,-0.173870334,NO,288,1,5/09/2011,50,1.432495813,0.363474062,1.300125266,-0.200964419,0.075492099,-0.940231534,-0.374202217
