Fish,Sire,Dam,Brood_tank,Stack,Unit,Sex,Density,ELD,Part,Measure_age,gmCOMP,Sex_ratio,Trial,Dayorder,DOMscore,DOMmeas
1247,4b,12,D5a,D,I,2,H,2,3,NA,NA,NA,7,3,2,END
1247,4b,12,D5a,D,I,2,H,2,3,NA,NA,NA,8,3,3,END
1247,4b,12,D5a,D,I,2,H,2,3,NA,NA,NA,9,8,0,END
1247,4b,12,D5a,D,I,2,H,2,3,NA,NA,NA,10,0,-1,END
1247,4b,12,D5a,D,I,2,H,2,3,NA,NA,NA,11,10,1,END
1247,4b,12,D5a,D,I,2,H,2,3,NA,NA,NA,12,10,10,END
1247,4b,12,D5a,D,I,2,H,2,3,NA,NA,NA,13,10,0,END
1247,4b,12,D5a,D,I,2,H,2,3,NA,NA,NA,14,6,6,END
1247,4b,12,D5a,D,I,2,H,2,3,NA,NA,NA,15,4,2,END
1247,4b,12,D5a,D,I,2,H,2,3,NA,NA,NA,16,8,0,END
1252,4b,12,D4b,E,H,2,L,1,3,NA,NA,NA,6,8,2,END
1252,4b,12,D4b,E,H,2,L,1,3,NA,NA,NA,7,5,0,END
1252,4b,12,D4b,E,H,2,L,1,3,NA,NA,NA,8,4,2,END
1252,4b,12,D4b,E,H,2,L,1,3,NA,NA,NA,9,4,8,END
1252,4b,12,D4b,E,H,2,L,1,3,NA,NA,NA,10,8,6,END
1252,4b,12,D4b,E,H,2,L,1,3,NA,NA,NA,11,10,6,END
1252,4b,12,D4b,E,H,2,L,1,3,NA,NA,NA,12,7,0,END
1252,4b,12,D4b,E,H,2,L,1,3,NA,NA,NA,13,10,6,END
1252,4b,12,D4b,E,H,2,L,1,3,NA,NA,NA,14,5,10,END
1252,4b,12,D4b,E,H,2,L,1,3,NA,NA,NA,15,5,2,END
1253,4b,12,D4b,E,H,2,H,2,3,NA,NA,NA,6,12,13,END
1253,4b,12,D4b,E,H,2,H,2,3,NA,NA,NA,7,10,16,END
1253,4b,12,D4b,E,H,2,H,2,3,NA,NA,NA,8,10,16,END
1253,4b,12,D4b,E,H,2,H,2,3,NA,NA,NA,9,1,12,END
1253,4b,12,D4b,E,H,2,H,2,3,NA,NA,NA,10,1,4,END
1253,4b,12,D4b,E,H,2,H,2,3,NA,NA,NA,11,1,17,END
1253,4b,12,D4b,E,H,2,H,2,3,NA,NA,NA,12,2,-5,END
1253,4b,12,D4b,E,H,2,H,2,3,NA,NA,NA,13,14,-3,END
1253,4b,12,D4b,E,H,2,H,2,3,NA,NA,NA,14,9,-4,END
1253,4b,12,D4b,E,H,2,H,2,3,NA,NA,NA,15,10,12,END
1262,7,48,E2a,F,H,2,L,1,3,NA,NA,NA,6,1,8,END
1262,7,48,E2a,F,H,2,L,1,3,NA,NA,NA,7,4,22,END
1262,7,48,E2a,F,H,2,L,1,3,NA,NA,NA,8,7,15,END
1262,7,48,E2a,F,H,2,L,1,3,NA,NA,NA,9,6,11,END
1262,7,48,E2a,F,H,2,L,1,3,NA,NA,NA,10,3,24,END
1263,7,48,E2a,F,H,2,H,2,3,NA,NA,NA,6,5,75,END
1263,7,48,E2a,F,H,2,H,2,3,NA,NA,NA,7,12,9,END
1263,7,48,E2a,F,H,2,H,2,3,NA,NA,NA,8,10,9,END
1263,7,48,E2a,F,H,2,H,2,3,NA,NA,NA,9,11,20,END
1263,7,48,E2a,F,H,2,H,2,3,NA,NA,NA,10,8,36,END
1264,26,18,G6b,F,H,2,L,1,3,NA,NA,NA,6,10,0,END
1264,26,18,G6b,F,H,2,L,1,3,NA,NA,NA,7,9,1,END
1264,26,18,G6b,F,H,2,L,1,3,NA,NA,NA,8,1,0,END
1264,26,18,G6b,F,H,2,L,1,3,NA,NA,NA,9,4,0,END
1296,25,37b,G5b,F,H,2,L,1,3,NA,NA,NA,6,9,8,END
1296,25,37b,G5b,F,H,2,L,1,3,NA,NA,NA,7,6,13,END
1296,25,37b,G5b,F,H,2,L,1,3,NA,NA,NA,8,12,4,END
1296,25,37b,G5b,F,H,2,L,1,3,NA,NA,NA,9,8,-6,END
1296,25,37b,G5b,F,H,2,L,1,3,NA,NA,NA,10,6,-5,END
1297,25,37b,G5b,F,H,2,H,2,3,NA,NA,NA,6,3,25,END
1297,25,37b,G5b,F,H,2,H,2,3,NA,NA,NA,7,7,31,END
1297,25,37b,G5b,F,H,2,H,2,3,NA,NA,NA,8,8,40,END
1297,25,37b,G5b,F,H,2,H,2,3,NA,NA,NA,9,2,15,END
1297,25,37b,G5b,F,H,2,H,2,3,NA,NA,NA,10,4,40,END
1300,25,21,D3b,F,H,2,L,1,3,NA,NA,NA,6,11,19,END
1300,25,21,D3b,F,H,2,L,1,3,NA,NA,NA,7,8,30,END
1300,25,21,D3b,F,H,2,L,1,3,NA,NA,NA,8,2,4,END
1300,25,21,D3b,F,H,2,L,1,3,NA,NA,NA,9,12,2,END
1300,25,21,D3b,F,H,2,L,1,3,NA,NA,NA,10,11,3,END
1303,25,21,D3b,F,H,2,H,2,3,NA,NA,NA,6,12,0,END
1303,25,21,D3b,F,H,2,H,2,3,NA,NA,NA,7,10,4,END
1303,25,21,D3b,F,H,2,H,2,3,NA,NA,NA,8,9,12,END
1303,25,21,D3b,F,H,2,H,2,3,NA,NA,NA,9,10,9,END
1303,25,21,D3b,F,H,2,H,2,3,NA,NA,NA,10,9,14,END
1309,25,21,D1a,F,H,2,H,2,3,NA,NA,NA,6,2,32,END
1309,25,21,D1a,F,H,2,H,2,3,NA,NA,NA,7,1,24,END
1309,25,21,D1a,F,H,2,H,2,3,NA,NA,NA,8,6,28,END
1309,25,21,D1a,F,H,2,H,2,3,NA,NA,NA,9,7,36,END
1309,25,21,D1a,F,H,2,H,2,3,NA,NA,NA,10,5,30,END
1311,25,21,D1a,F,H,2,H,2,3,NA,NA,NA,6,4,29,END
1311,25,21,D1a,F,H,2,H,2,3,NA,NA,NA,7,5,31,END
1311,25,21,D1a,F,H,2,H,2,3,NA,NA,NA,8,4,36,END
1311,25,21,D1a,F,H,2,H,2,3,NA,NA,NA,9,3,18,END
1311,25,21,D1a,F,H,2,H,2,3,NA,NA,NA,10,10,13,END
1317,1,33,F2b,F,H,2,H,2,3,NA,NA,NA,6,8,-8,END
1317,1,33,F2b,F,H,2,H,2,3,NA,NA,NA,7,2,-14,END
1317,1,33,F2b,F,H,2,H,2,3,NA,NA,NA,8,5,-21,END
1317,1,33,F2b,F,H,2,H,2,3,NA,NA,NA,9,9,16,END
1317,1,33,F2b,F,H,2,H,2,3,NA,NA,NA,10,7,17,END
1319,1,33,F2b,F,H,2,H,2,3,NA,NA,NA,6,6,0,END
1319,1,33,F2b,F,H,2,H,2,3,NA,NA,NA,7,11,0,END
1319,1,33,F2b,F,H,2,H,2,3,NA,NA,NA,8,3,0,END
1319,1,33,F2b,F,H,2,H,2,3,NA,NA,NA,9,5,0,END
1319,1,33,F2b,F,H,2,H,2,3,NA,NA,NA,10,1,0,END
1320,1,33,F2b,F,H,2,L,1,3,NA,NA,NA,6,7,5,END
1320,1,33,F2b,F,H,2,L,1,3,NA,NA,NA,7,3,34,END
1320,1,33,F2b,F,H,2,L,1,3,NA,NA,NA,8,11,20,END
1320,1,33,F2b,F,H,2,L,1,3,NA,NA,NA,9,1,19,END
1320,1,33,F2b,F,H,2,L,1,3,NA,NA,NA,10,2,12,END
1325,7,47,E1a,G,H,2,H,2,3,NA,NA,NA,6,14,0,END
1325,7,47,E1a,G,H,2,H,2,3,NA,NA,NA,7,12,0,END
1325,7,47,E1a,G,H,2,H,2,3,NA,NA,NA,8,14,0,END
1325,7,47,E1a,G,H,2,H,2,3,NA,NA,NA,9,16,0,END
1325,7,47,E1a,G,H,2,H,2,3,NA,NA,NA,10,13,0,END
1327,7,47,E1a,G,H,2,H,2,3,NA,NA,NA,11,15,0,END
1327,7,47,E1a,G,H,2,H,2,3,NA,NA,NA,12,6,0,END
1327,7,47,E1a,G,H,2,H,2,3,NA,NA,NA,13,15,0,END
1327,7,47,E1a,G,H,2,H,2,3,NA,NA,NA,14,10,0,END
1327,7,47,E1a,G,H,2,H,2,3,NA,NA,NA,15,7,0,END
1332,7,47,E1a,G,H,2,L,1,3,NA,NA,NA,6,11,0,END
1332,7,47,E1a,G,H,2,L,1,3,NA,NA,NA,7,9,3,END
1332,7,47,E1a,G,H,2,L,1,3,NA,NA,NA,8,16,0,END
1332,7,47,E1a,G,H,2,L,1,3,NA,NA,NA,9,17,0,END
1332,7,47,E1a,G,H,2,L,1,3,NA,NA,NA,10,14,0,END
1333,7,47,E1a,G,H,2,H,2,3,NA,NA,NA,6,1,4,END
1333,7,47,E1a,G,H,2,H,2,3,NA,NA,NA,7,1,17,END
1333,7,47,E1a,G,H,2,H,2,3,NA,NA,NA,8,3,6,END
1333,7,47,E1a,G,H,2,H,2,3,NA,NA,NA,9,6,20,END
1333,7,47,E1a,G,H,2,H,2,3,NA,NA,NA,10,4,10,END
1334,7,48,C3b,G,H,2,L,1,3,NA,NA,NA,6,3,2,END
1334,7,48,C3b,G,H,2,L,1,3,NA,NA,NA,7,13,0,END
1334,7,48,C3b,G,H,2,L,1,3,NA,NA,NA,8,17,0,END
1334,7,48,C3b,G,H,2,L,1,3,NA,NA,NA,9,7,0,END
1334,7,48,C3b,G,H,2,L,1,3,NA,NA,NA,10,15,0,END
1335,7,48,C3b,G,H,2,H,2,3,NA,NA,NA,6,12,0,END
1335,7,48,C3b,G,H,2,H,2,3,NA,NA,NA,7,3,1,END
1335,7,48,C3b,G,H,2,H,2,3,NA,NA,NA,8,9,0,END
1335,7,48,C3b,G,H,2,H,2,3,NA,NA,NA,9,11,8,END
1335,7,48,C3b,G,H,2,H,2,3,NA,NA,NA,10,8,17,END
1345,25,37b,F4b,G,H,2,H,2,3,NA,NA,NA,6,16,0,END
1345,25,37b,F4b,G,H,2,H,2,3,NA,NA,NA,7,14,0,END
1345,25,37b,F4b,G,H,2,H,2,3,NA,NA,NA,8,2,3,END
1345,25,37b,F4b,G,H,2,H,2,3,NA,NA,NA,9,1,29,END
1345,25,37b,F4b,G,H,2,H,2,3,NA,NA,NA,10,3,48,END
1346,25,37b,F4b,G,H,2,L,1,3,NA,NA,NA,6,4,0,END
1346,25,37b,F4b,G,H,2,L,1,3,NA,NA,NA,7,8,3,END
1346,25,37b,F4b,G,H,2,L,1,3,NA,NA,NA,8,18,0,END
1346,25,37b,F4b,G,H,2,L,1,3,NA,NA,NA,9,4,24,END
1346,25,37b,F4b,G,H,2,L,1,3,NA,NA,NA,10,2,12,END
1347,25,37b,F4b,G,H,2,H,2,3,NA,NA,NA,6,7,8,END
1347,25,37b,F4b,G,H,2,H,2,3,NA,NA,NA,7,5,26,END
1347,25,37b,F4b,G,H,2,H,2,3,NA,NA,NA,8,1,23,END
1347,25,37b,F4b,G,H,2,H,2,3,NA,NA,NA,9,3,28,END
1347,25,37b,F4b,G,H,2,H,2,3,NA,NA,NA,10,1,54,END
1348,25,37b,F4b,G,H,2,L,1,3,NA,NA,NA,6,2,16,END
1348,25,37b,F4b,G,H,2,L,1,3,NA,NA,NA,7,15,0,END
1348,25,37b,F4b,G,H,2,L,1,3,NA,NA,NA,8,4,9,END
1348,25,37b,F4b,G,H,2,L,1,3,NA,NA,NA,9,2,-1,END
1348,25,37b,F4b,G,H,2,L,1,3,NA,NA,NA,10,5,41,END
1352,28,40,F5b,G,H,2,L,1,3,NA,NA,NA,6,5,0,END
1352,28,40,F5b,G,H,2,L,1,3,NA,NA,NA,7,4,1,END
1352,28,40,F5b,G,H,2,L,1,3,NA,NA,NA,8,10,0,END
1352,28,40,F5b,G,H,2,L,1,3,NA,NA,NA,9,18,0,END
1352,28,40,F5b,G,H,2,L,1,3,NA,NA,NA,10,10,2,END
1359,5,57,F6b,G,H,2,H,2,3,NA,NA,NA,6,17,0,END
1359,5,57,F6b,G,H,2,H,2,3,NA,NA,NA,7,16,0,END
1359,5,57,F6b,G,H,2,H,2,3,NA,NA,NA,8,19,0,END
1359,5,57,F6b,G,H,2,H,2,3,NA,NA,NA,9,19,0,END
1359,5,57,F6b,G,H,2,H,2,3,NA,NA,NA,10,16,0,END
1363,5,57,F6b,G,H,2,H,2,3,NA,NA,NA,6,9,1,END
1363,5,57,F6b,G,H,2,H,2,3,NA,NA,NA,7,2,2,END
1363,5,57,F6b,G,H,2,H,2,3,NA,NA,NA,8,5,0,END
1363,5,57,F6b,G,H,2,H,2,3,NA,NA,NA,9,12,3,END
1363,5,57,F6b,G,H,2,H,2,3,NA,NA,NA,10,12,0,END
1366,6,43,C3a,G,H,2,L,1,3,NA,NA,NA,6,6,0,END
1366,6,43,C3a,G,H,2,L,1,3,NA,NA,NA,7,17,0,END
1366,6,43,C3a,G,H,2,L,1,3,NA,NA,NA,8,11,7,END
1366,6,43,C3a,G,H,2,L,1,3,NA,NA,NA,9,8,0,END
1366,6,43,C3a,G,H,2,L,1,3,NA,NA,NA,10,9,3,END
1368,6,43,C3a,G,H,2,L,1,3,NA,NA,NA,11,13,0,END
1368,6,43,C3a,G,H,2,L,1,3,NA,NA,NA,12,18,0,END
1368,6,43,C3a,G,H,2,L,1,3,NA,NA,NA,13,20,0,END
1368,6,43,C3a,G,H,2,L,1,3,NA,NA,NA,14,5,32,END
1368,6,43,C3a,G,H,2,L,1,3,NA,NA,NA,15,17,0,END
1375,25,21,G1a,G,H,2,H,2,3,NA,NA,NA,6,18,0,END
1375,25,21,G1a,G,H,2,H,2,3,NA,NA,NA,7,19,0,END
1375,25,21,G1a,G,H,2,H,2,3,NA,NA,NA,8,21,0,END
1375,25,21,G1a,G,H,2,H,2,3,NA,NA,NA,9,20,0,END
1375,25,21,G1a,G,H,2,H,2,3,NA,NA,NA,10,18,0,END
1376,25,21,G1a,G,H,2,L,1,3,NA,NA,NA,6,8,2,END
1376,25,21,G1a,G,H,2,L,1,3,NA,NA,NA,7,11,1,END
1376,25,21,G1a,G,H,2,L,1,3,NA,NA,NA,8,6,0,END
1376,25,21,G1a,G,H,2,L,1,3,NA,NA,NA,9,21,0,END
1376,25,21,G1a,G,H,2,L,1,3,NA,NA,NA,10,19,0,END
1377,25,21,G1a,G,H,2,H,2,3,NA,NA,NA,6,10,-15,END
1377,25,21,G1a,G,H,2,H,2,3,NA,NA,NA,7,10,-3,END
1377,25,21,G1a,G,H,2,H,2,3,NA,NA,NA,8,7,-4,END
1377,25,21,G1a,G,H,2,H,2,3,NA,NA,NA,9,22,0,END
1377,25,21,G1a,G,H,2,H,2,3,NA,NA,NA,10,20,0,END
1378,25,21,G1a,G,H,2,L,1,3,NA,NA,NA,6,19,0,END
1378,25,21,G1a,G,H,2,L,1,3,NA,NA,NA,7,7,6,END
1378,25,21,G1a,G,H,2,L,1,3,NA,NA,NA,8,22,0,END
1378,25,21,G1a,G,H,2,L,1,3,NA,NA,NA,9,13,0,END
1378,25,21,G1a,G,H,2,L,1,3,NA,NA,NA,10,21,0,END
1379,25,21,G2a,G,H,2,H,2,3,NA,NA,NA,6,20,0,END
1379,25,21,G2a,G,H,2,H,2,3,NA,NA,NA,7,20,0,END
1379,25,21,G2a,G,H,2,H,2,3,NA,NA,NA,8,23,0,END
1379,25,21,G2a,G,H,2,H,2,3,NA,NA,NA,9,23,0,END
1379,25,21,G2a,G,H,2,H,2,3,NA,NA,NA,10,22,0,END
1380,25,21,G2a,G,H,2,L,1,3,NA,NA,NA,6,21,0,END
1380,25,21,G2a,G,H,2,L,1,3,NA,NA,NA,7,21,0,END
1380,25,21,G2a,G,H,2,L,1,3,NA,NA,NA,8,13,6,END
1380,25,21,G2a,G,H,2,L,1,3,NA,NA,NA,9,9,0,END
1380,25,21,G2a,G,H,2,L,1,3,NA,NA,NA,10,11,8,END
1382,25,21,G2a,G,H,2,L,1,3,NA,NA,NA,6,22,0,END
1382,25,21,G2a,G,H,2,L,1,3,NA,NA,NA,7,22,0,END
1382,25,21,G2a,G,H,2,L,1,3,NA,NA,NA,8,12,0,END
1382,25,21,G2a,G,H,2,L,1,3,NA,NA,NA,9,14,0,END
1382,25,21,G2a,G,H,2,L,1,3,NA,NA,NA,10,6,7,END
1384,2,34,G4a,G,H,2,L,1,3,NA,NA,NA,6,23,0,END
1384,2,34,G4a,G,H,2,L,1,3,NA,NA,NA,7,23,0,END
1384,2,34,G4a,G,H,2,L,1,3,NA,NA,NA,8,8,1,END
1384,2,34,G4a,G,H,2,L,1,3,NA,NA,NA,9,15,0,END
1384,2,34,G4a,G,H,2,L,1,3,NA,NA,NA,10,23,0,END
