Bird_ID,Exploration_Score,Exploration_Date,Exploration_Year,data_collector,sex,Year_of_Birth,Year_of_Birth_Code,exact_age,age,last_year_ON,last_age_ON,dead
59V66027,32,2017-02-07,2017,Cecilia Baldoni,M,2016,,Y,1,2017,1,N
59V66028,14,2017-02-10,2017,Cecilia Baldoni,F,2016,,Y,1,,,Y
59V66029,18,2017-02-10,2017,Cecilia Baldoni,F,2016,,Y,1,2018,2,N
59V66030,28,2017-02-10,2017,Cecilia Baldoni,M,2016,,Y,1,2018,2,N
59V66031,22,2017-02-10,2017,Cecilia Baldoni,M,2016,,Y,1,2017,1,N
59V66033,23,2017-02-10,2017,Cecilia Baldoni,M,2016,,Y,1,2017,1,N
59V66036,45,2017-02-16,2017,Cecilia Baldoni,M,2016,,Y,1,2017,1,N
59V66037,23,2017-02-21,2017,Cecilia Baldoni,F,2016,,Y,1,,,Y
59V67002,20,2017-02-14,2017,Cecilia Baldoni,M,2015,,Y,2,2016,1,Y
59V67010,21,2017-02-15,2017,Cecilia Baldoni,F,2015,,Y,2,2016,1,Y
59V67011,20,2017-01-19,2017,Cecilia Baldoni,F,2015,,Y,2,2018,3,N
59V67033,34,2017-02-02,2017,Cecilia Baldoni,F,2015,,Y,2,2017,2,N
59V67034,26,2017-02-02,2017,Cecilia Baldoni,F,2015,,Y,2,2018,3,N
59V67051,28,2017-02-10,2017,Cecilia Baldoni,F,2015,,Y,2,2018,3,N
59V67075,25,2017-02-15,2017,Cecilia Baldoni,M,2016,,Y,1,2017,1,N
59V67084,27,2017-01-26,2017,Cecilia Baldoni,M,2015,,Y,2,2017,2,N
59V67098,16,2017-01-19,2017,Cecilia Baldoni,F,2015,,Y,2,2018,3,N
59V67098,10,2017-03-01,2017,Cecilia Baldoni,F,2015,,Y,2,2018,3,N
59V67099,18,2017-01-19,2017,Cecilia Baldoni,F,2015,,Y,2,2016,1,Y
59V67100,26,2017-02-10,2017,Cecilia Baldoni,F,2015,,Y,2,2017,2,N
59V67114,11,2017-02-02,2017,Cecilia Baldoni,M,2016,,Y,1,2018,2,N
59V67192,32,2017-02-07,2017,Cecilia Baldoni,F,2015,,Y,2,2018,3,N
59V67207,5,2017-02-14,2017,Cecilia Baldoni,F,2016,,Y,1,2018,2,N
59V67225,19,2017-01-31,2017,Cecilia Baldoni,M,2016,,Y,1,2017,1,N
59V67225,31,2017-02-21,2017,Cecilia Baldoni,M,2016,,Y,1,2017,1,N
59V67236,10,2017-01-24,2017,Cecilia Baldoni,M,2015,,Y,2,2016,1,Y
59V67236,37,2017-02-16,2017,Cecilia Baldoni,M,2015,,Y,2,2016,1,Y
59V67244,24,2017-02-10,2017,Cecilia Baldoni,M,2016,,Y,1,2017,1,N
59V67262,22,2017-01-25,2017,Cecilia Baldoni,M,2015,,Y,2,2017,2,N
59V67263,22,2017-02-15,2017,Cecilia Baldoni,F,2015,,Y,2,2016,1,Y
59V67316,19,2017-01-26,2017,Cecilia Baldoni,F,2015,,Y,2,2017,2,N
59V67321,4,2017-01-31,2017,Cecilia Baldoni,M,2016,,Y,1,2017,1,N
59V67325,17,2017-01-26,2017,Cecilia Baldoni,M,2016,,Y,1,2017,1,N
59V67325,50,2017-02-21,2017,Cecilia Baldoni,M,2016,,Y,1,2017,1,N
59V67341,21,2017-02-10,2017,Cecilia Baldoni,M,2016,,Y,1,,,Y
